text,video_url,created_at,fecha,likes,respuestas,_origen,fuente,text_clean,emojis
@Alexis castilloo anciedad ?,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 04:31:22+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,@Alexis castilloo anciedad ?,
"se que esté tiktok no es para México namas datos que nadie pidió.
igual seguimos donando",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 16:54:41+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,se que esté tiktok no es para México namas datos que nadie pidió. igual seguimos donando,
140,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 16:25:32+00:00,2024-04-13,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,140,
"Ya nadie habla de lo de trini
　　　
10h 　 Responder 　 　 　 　 　 ♡896
　　　
● 𝓑𝓮𝓪💗
cai JAJAJA 🥲",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 15:21:46+00:00,2024-04-13,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Ya nadie habla de lo de trini 10h Responder 896 cai JAJAJA,　　　 　 　 　 　 　 　 ♡ 　　　 ● 𝓑𝓮𝓪💗 🥲
Que aprovechen que se ha desmayao el de la ansiedad 🤣🤣,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:31:49+00:00,2024-04-13,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Que aprovechen que se ha desmayao el de la ansiedad,🤣🤣
jajajja,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:16:45+00:00,2024-04-13,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,jajajja,
"Es importante, pero yo jamás la donaría por motivos espirituales",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 16:13:27+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Es importante, pero yo jamás la donaría por motivos espirituales",
tiene un hermano gemelo.,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 18:44:00+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,tiene un hermano gemelo.,
"No sólo en Valencia necesitan donadores. En todos los países del mundo se ha registrado una merma de donadores, no sólo de sangre sino de órganos también 😔
Donemos, no cuesta nada
Saludos",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 18:21:59+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"No sólo en Valencia necesitan donadores. En todos los países del mundo se ha registrado una merma de donadores, no sólo de sangre sino de órganos también Donemos, no cuesta nada Saludos",😔
donaciones de sangre es un negocio.,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 18:43:04+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,donaciones de sangre es un negocio.,
"es verdad, mi hermana que es O negativo casi se muere por tanta gente egoista 🙄",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 18:43:39+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"es verdad, mi hermana que es O negativo casi se muere por tanta gente egoista",🙄
ahora ni aunque pagues consigues donadores,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 18:44:32+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,ahora ni aunque pagues consigues donadores,
yo semen 😂😂😂😂😂,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 18:53:52+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,yo semen,😂😂😂😂😂
Donar Sangre también es positivo para nuestro sistema inmunológico ya que generamos plaquetas etc....Buena campaña,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 19:04:02+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Donar Sangre también es positivo para nuestro sistema inmunológico ya que generamos plaquetas etc....Buena campaña,
👏🏻👏🏻👏🏻,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 15:55:59+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,👏🏻👏🏻👏🏻
😂😂😂😂😂😂👍👍,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 13:45:59+00:00,2024-04-15,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,😂😂😂😂😂😂👍👍
"╭━╮
╰━╮
╰━╯𝑼𝑷𝑬𝑹",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 15:41:28+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,╭━╮ ╰━╮ ╰━╯𝑼𝑷𝑬𝑹
😳😳😳😂😂😂😂😂😂😂ansiedad,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 10:23:20+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,ansiedad,😳😳😳😂😂😂😂😂😂😂
"Done una sola vez, no me sentí mal. Ahora no puedo.donar tengo una enfermedad autoinmune. Quise donar médula y no.me aceptan en el INCUCAI soy de Argentina..",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 17:35:21+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Done una sola vez, no me sentí mal. Ahora no puedo.donar tengo una enfermedad autoinmune. Quise donar médula y no.me aceptan en el INCUCAI soy de Argentina..",
no te pagan por donar sangre vdd?,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 00:55:52+00:00,2024-04-15,5,4,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,no te pagan por donar sangre vdd?,
no todos somos así los del 2010🥺,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-16 07:48:40+00:00,2024-04-16,2,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,no todos somos así los del 2010,🥺
2010 bro como así quien del 2010 llora 💀💀💀,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 22:05:48+00:00,2024-04-15,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,2010 bro como así quien del 2010 llora,💀💀💀
q cosa donamos sangre gratis y cuando la necesitamos no la cobra q cosas no,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 02:12:08+00:00,2024-04-15,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,q cosa donamos sangre gratis y cuando la necesitamos no la cobra q cosas no,
Yo tengo 30 hago show antes de que me pinchen con la aguja 😅😅😅,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 18:02:12+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Yo tengo 30 hago show antes de que me pinchen con la aguja,😅😅😅
❤️❤️💯🤟,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:42:09+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,❤️❤️💯🤟
😂😂😂😂😂👏👏👏👏👏por fin volvió Ansiedad 😂😂😂,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:28:56+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,por fin volvió Ansiedad,😂😂😂😂😂👏👏👏👏👏 😂😂😂
muy 😂😁 bueno,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:31:53+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,muy bueno,😂😁
Yo solo puedo una vez ala ñap,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:33:54+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Yo solo puedo una vez ala ñap,
😅😅😅😅. muy cierto juntos podemos más,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:34:26+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,. muy cierto juntos podemos más,😅😅😅😅
Es muy importante donar. Una pena que yo con mi discapacidad no pueda,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:41:47+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Es muy importante donar. Una pena que yo con mi discapacidad no pueda,
Che y el Fontanero 🤨🤨🤨,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:25:15+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Che y el Fontanero,🤨🤨🤨
👍👍👍👍,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:46:06+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,👍👍👍👍
"yo me desmayo por bajada de tensión al perder sangre, yo quiero donar pero no me dejan😂😂😂",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:46:27+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"yo me desmayo por bajada de tensión al perder sangre, yo quiero donar pero no me dejan",😂😂😂
🍀🍀🍀,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:52:44+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,🍀🍀🍀
GRACIAS🥰,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:59:48+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,GRACIAS,🥰
Entonces no sería donar,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 21:18:51+00:00,2024-04-15,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Entonces no sería donar,
esque hay paises que si pagan,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-16 02:12:04+00:00,2024-04-16,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,esque hay paises que si pagan,
por algo es donación y no vender sangre,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 06:41:38+00:00,2024-04-15,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,por algo es donación y no vender sangre,
te dan un bocadillo despues,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 12:44:44+00:00,2024-04-15,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,te dan un bocadillo despues,
"epa yo nunca le e tenido miedo a las agujas, y la ves que done sangre esa madre si me asusto XD igual doen sin problemas pero me asusto ese tuvo que me clavaron en la vena",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 14:00:31+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"epa yo nunca le e tenido miedo a las agujas, y la ves que done sangre esa madre si me asusto XD igual doen sin problemas pero me asusto ese tuvo que me clavaron en la vena",
hola,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:14:01+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,hola,
Segundo,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:09:12+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Segundo,
💋,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:09:25+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,💋
hola me sigues pls,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:09:48+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,hola me sigues pls,
soy tu primer like,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:10:19+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,soy tu primer like,
Hola,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:11:54+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Hola,
7,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:12:26+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,7,
"Donen a Drácula, salvemos a la especie",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:13:03+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Donen a Drácula, salvemos a la especie",
😂😂,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:17:04+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,😂😂
👏🏻👏🏻👏🏻👏🏻,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:19:17+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,👏🏻👏🏻👏🏻👏🏻
😂😂anciedad,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:22:36+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,anciedad,😂😂
ansiedad 😂,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 13:24:36+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,ansiedad,😂
🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 14:58:08+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻
😁😁😁😁😁,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 14:45:58+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,😁😁😁😁😁
😂😂😂👍👍👍,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 14:48:35+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,😂😂😂👍👍👍
Eres muy bueno.👏👏👏👍,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 14:49:32+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Eres muy bueno.,👏👏👏👍
"Fui donadora y ahora ya no puedo, pero es muy gratificante poder ayudar un poco 😍",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 14:51:38+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Fui donadora y ahora ya no puedo, pero es muy gratificante poder ayudar un poco",😍
😃😃😃,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 14:51:41+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,😃😃😃
"grande pibe, un fenómeno!",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 15:00:22+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"grande pibe, un fenómeno!",
"yo quiero donar, luego te dan tremendo bocata de jamón",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 19:17:11+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"yo quiero donar, luego te dan tremendo bocata de jamón",
ANSIEDAD,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 02:27:10+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,ANSIEDAD,
ANSIEDAD ANSIEDAD,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 02:27:32+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,ANSIEDAD ANSIEDAD,
👌💀,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 01:15:16+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,👌💀
los de 14 años pueden donar sangre??? no sabía,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 00:36:52+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,los de 14 años pueden donar sangre??? no sabía,
ya done 🗿 gracias por el aviso Bro,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 00:45:14+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,ya done gracias por el aviso Bro,🗿
soy donante desde siempre y la mia es la peor de todas ab+,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 00:13:24+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,soy donante desde siempre y la mia es la peor de todas ab+,
son tres hermanos 0 dos😱🤭😅,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 23:48:15+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,son tres hermanos 0 dos,😱🤭😅
La gente tiene que concienzarse. Yo ya he donado 32 veces y como consejo no miréis la aguja. Extremadura la primera en donaciones 💪💚🤍🖤🇪🇸,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 23:05:55+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,La gente tiene que concienzarse. Yo ya he donado 32 veces y como consejo no miréis la aguja. Extremadura la primera en donaciones,💪💚🤍🖤🇪🇸
😂😂😂😂 ya extrañaba esa ansiedad😂😂😂😂😂,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 22:36:19+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,ya extrañaba esa ansiedad,😂😂😂😂 😂😂😂😂😂
😁😂,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 22:40:59+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,😁😂
Es de ansiedad es el mejor,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 22:42:12+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Es de ansiedad es el mejor,
me la comi entera,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 21:57:44+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,me la comi entera,
kkkkkk,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 22:08:50+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,kkkkkk,
oye esa caída si se escucho fuerte no te dolió??,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 21:36:00+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,oye esa caída si se escucho fuerte no te dolió??,
